"","year","season","SUBLOCATION","rainfall","noaa","modis","znoaa","zrain","zmodis","zlnoaa","zlrain","zlmodis","stock_beginning","loss","mortality_rate","payouts","capital","capital_ins","hist"
"95",2011,"SRSD","ILLAUT",0.37729811138765,0.152585404455961,0.160191391473684,-0.689318998796262,-0.793548188767725,-1.0166312658322,-0.648086755237826,-0.933373878670743,-1.10228021351474,13.0973684076024,0.276315786728733,0.0210970462255873,0,4894.51476887206,4767.01972906484,4894.51476887206
"96",2011,"SRSD","KALACHA",0.197191576053606,0.111528889622377,0.116592353263158,-0.468056402553368,-0.948698754564266,-0.889764191601366,-0.317670989034134,-1.36192221852136,-0.963678387693764,13.9267326549876,2.07326730938241,0.148869613623258,0,4255.65193188371,4128.15689207648,4255.65193188371
"97",2011,"SRSD","KARARE",1.37290464018953,0.302499139704067,0.334407422,-0.868227451598911,-0.773886384083552,-1.19075774220256,-0.802965671694883,-1.01598708536,-1.18692711481661,7.65090909017758,0.749090909957886,0.0979087453698263,0,4510.45627315087,4382.96123334364,4510.45627315087
"98",2011,"SRSD","KARGI",0.299174757215909,0.142760625206386,0.153329949947368,-0.521127751048367,-0.895477155978451,-1.0004077896758,-0.42732747772014,-1.14751838460263,-1.08147583882366,31.5702969263686,8.17722772991303,0.259016497341941,145.082486709704,3704.9175132903,3722.50496019277,3704.9175132903
"99",2011,"SRSD","LOGOLOGO",0.391461561067934,0.143948132057258,0.163223379210526,-0.924762527638958,-0.887042695407544,-1.23700288894108,-1.06421703584047,-1.17125282338866,-1.39584686856033,9.04565212486879,0.456521748200707,0.0504686386231472,0,4747.65680688426,4620.16176707704,4747.65680688426
"100",2011,"SRSD","LOIYANGALANI",0.386259508743289,0.133977994354804,0.114876972789474,-0.0998625398208483,-0.687674207956943,-1.11281662556173,0.0382763756934074,-0.782783420141593,-1.17363006593592,10.113953464022,1.88062015302884,0.185943128937532,0,4070.28435531234,3942.78931550511,4070.28435531234
"101",2011,"SRSD","LONTOLIO",0.435986715577506,0.171259732382126,0.187449529526316,-0.816774266876129,-0.842394096856929,-1.14271254620471,-0.834857038688208,-1.07557746109408,-1.25894014161583,5.99333334167798,0.536666667709748,0.0895439377579313,0,4552.28031121034,4424.78527140312,4552.28031121034
"102",2011,"SRSD","NGURUNIT",0.630994439584455,0.178099511299923,0.219178927105263,-1.01394413391704,-0.796459460217751,-1.2174846134277,-1.09491096026497,-0.946622424849751,-1.31330340809489,15.5365855461214,0.668292678710891,0.0430141279579751,0,4784.92936021012,4657.4343204029,4784.92936021012
"103",2011,"SRSD","SAGANTE",1.19598775208473,0.222498244089739,0.225483470736842,-1.70521105407558,-0.740428354138426,-1.73764790501284,-1.91171989038302,-1.01492184484926,-1.96262978180794,2.98666667317351,0.420000002036492,0.140625000375491,0,4296.87499812254,4169.37995831532,4296.87499812254
"104",2011,"SRSD","SOUTH HORR",0.517583089525548,0.154134889501294,0.183916231368421,-0.899803367719498,-0.900662565430442,-1.30899240601006,-0.922753502354677,-1.09613084523053,-1.45874575125907,4.74893611701245,0.159574468085106,0.033602150914065,0,4831.98924542968,4704.49420562245,4831.98924542968
"105",2011,"SRSD","TURBI",0.563981884017562,0.141791908810218,0.148994932368421,-0.550267680195962,-0.781478457060575,-1.04170640751805,-0.569358616768697,-1.05501576891508,-1.15780163505956,24.8441857366368,1.1279069777838,0.0453992330334465,0,4773.00383483277,4645.50879502554,4773.00383483277
"106",2012,"LRLD","BUBISA",0.773009938976867,0.176483345942938,0.227425713962963,-0.101454350942075,-0.248187170753471,0.236387484165242,-0.02730253674468,-0.0411780744433169,0.317255237225881,19.175000017901,0.636842105145517,0.0332121045398168,0,4833.93947730092,4706.44443749369,4833.93947730092
"107",2012,"LRLD","DAKABARICHA",2.24347557592501,0.407330298376064,0.495893748481481,-0.161462652293074,0.28677844327858,1.09982938728314,-0.0634149269157386,0.410006109756489,1.03546726473908,3.4205128378593,0.0461538468415921,0.01349325350595,0,4932.53373247025,4805.03869266302,4932.53373247025
"108",2012,"LRLD","DIRIB GOMBO",1.64917957769671,0.283583865855698,0.390861163925926,-0.325865782854156,0.242605311923479,0.919075071264507,-0.236104836662393,0.394086379741245,0.905876512862552,2.22886599147135,0.0701030931368317,0.0314523589148373,0,4842.73820542581,4715.24316561859,4842.73820542581
"109",2012,"LRLD","EL GADE",0.563662920352488,0.13052230842581,0.150911433111111,-0.439010376279969,0.221329945340456,-0.247973453900492,-0.409804017450781,0.3794696698354,-0.218515577027744,17.2693877548588,0.791836730071476,0.0458520441669215,0,4770.73977916539,4643.24473935817,4770.73977916539
"110",2012,"LRLD","ILLAUT",0.516266689275068,0.165631489930809,0.190795888555556,-0.621956552822881,-0.00898211305528629,0.086107788768317,-0.628332818183361,0.204787485883677,0.136704546135387,14.0605262757132,0.597368415445089,0.0424854947625201,0,4787.5725261874,4660.07748638017,4787.5725261874
"111",2012,"LRLD","KALACHA",0.609293681316665,0.111706732297548,0.129419588666667,-0.825189294727417,0.600646251476426,-0.221498804435227,-0.860795893579423,0.674098317277179,-0.19703268331761,12.2376237243119,0.656435641321805,0.0536407766826248,0,4731.79611658688,4604.30107677965,4731.79611658688
"112",2012,"LRLD","KARARE",2.03161195711059,0.316596819962436,0.358552099259259,-0.090037690472553,0.396631009952017,-0.10672614769137,-0.0018992363541516,0.50627791368775,-0.0382009706322481,8.21999999799512,0.747272714972496,0.0909090894348854,0,4545.45455282557,4417.95951301835,4545.45455282557
"113",2012,"LRLD","KARGI",0.542967628161152,0.161376289298783,0.183703867407407,-0.131018990654141,0.228604137383711,0.392788434577774,-0.0807556968011413,0.410671664233907,0.450148981102235,24.1960395840135,3.29009900581424,0.135976757451993,0,4320.11621274003,4192.62117293281,4320.11621274003
"114",2012,"LRLD","LOGOLOGO",0.705143895825895,0.158288299749578,0.193969244333333,-0.695155375843202,0.115262812762834,-0.290567815470382,-0.736354886650528,0.328643221850418,-0.256341771057682,10.0456520963622,0.667391305222459,0.0664358369989877,0,4667.82081500506,4540.32577519783,4667.82081500506
"115",2012,"LRLD","LOIYANGALANI",0.897935194138536,0.175551893580569,0.163704974814815,0.863887892872403,1.02689802674436,1.05005391164082,0.878053046449928,1.03471988171476,1.06669448567094,9.53203123883577,1.50546877185116,0.157937876422133,0,4210.31061788933,4082.81557808211,4210.31061788933
"116",2012,"LRLD","LONTOLIO",0.68562888591607,0.175279562884534,0.231143535037037,-0.804325189166417,0.186630799746684,0.100689751405575,-0.827844671291472,0.389891939107404,0.149090077630099,6.29333336353302,0.4099999944369,0.0651483038881528,0,4674.25848055924,4546.76344075201,4674.25848055924
"117",2012,"LRLD","NGURUNIT",0.720706943304754,0.204525136942407,0.267871741111111,-0.168420624422544,0.0262384161029058,0.181073919139311,-0.128870704900986,0.233287405542972,0.236984892190692,16.9825001299381,0.710000003874302,0.0418077431733774,0,4790.96128413311,4663.46624432589,4790.96128413311
"118",2012,"LRLD","SAGANTE",1.70575964852023,0.304450839207971,0.384491107777778,-0.0861914799897056,0.258563292124613,0.772381962411152,0.007790087967856,0.405060527297826,0.806922475201342,2.81724136887953,0.151724138907317,0.0538555697013852,0,4730.72215149307,4603.22711168585,4730.72215149307
